order_datetime,qty,gender,state,city,age,category,price,dp_ratings,prod_rating,delivery_service_rating,sup_name,transaction_mode,tran_status,target,return_probability
2024-06-16 13:33:02,5,female,gujarat,vadodara,21,electronics,498.07,5.0,2.0,3.0,buynow direct,net banking,successful,0,0.9031446552409764
2024-02-26 09:00:28,3,male,gujarat,ahmedabad,27,electronics,499.52,4.9,0.0,0.0,urbancart traders,debit card,successful,0,0.9018977769166748
2023-03-02 18:13:57,9,male,gujarat,surat,20,fitness,495.14,3.9,4.0,2.0,nextgen wholesalers,debit card,successful,0,0.9008707909157516
2023-03-02 18:13:57,9,male,gujarat,surat,20,fitness,495.14,3.9,4.0,2.0,nextgen wholesalers,debit card,successful,0,0.9008707909157516
2023-12-22 14:56:03,1,female,bihar,patna,25,home appliance,477.06,3.5,0.0,0.0,urbancart traders,wallet,successful,0,0.9003051439398418
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,4.0,4.0,clickmart partners,upi,successful,0,0.8970523171059404
2023-07-26 14:00:11,2,male,maharashtra,mumbai,21,fitness,452.17,0.0,4.0,1.0,elite ecom ventures,debit card,successful,0,0.8967794662167444
2023-07-26 14:00:11,2,male,maharashtra,mumbai,21,fitness,452.17,0.0,4.0,1.0,elite ecom ventures,debit card,successful,0,0.8967794662167444
2023-09-30 16:11:30,6,male,gujarat,surat,25,home appliance,482.35,5.0,1.0,4.0,digicart distributors,wallet,successful,1,0.8964650891126077
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,4.0,4.0,clickmart partners,debit card,successful,0,0.8958084391978679
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,4.0,4.0,clickmart partners,debit card,successful,0,0.8958084391978679
2024-03-23 23:57:02,8,male,delhi,delhi,22,books,486.21,3.7,0.0,0.0,zoomkart distributors,net banking,successful,1,0.8956904593594492
2023-07-02 01:16:46,4,male,uttar pradesh,kanpur,23,fitness,474.69,4.2,3.0,2.0,nextwave merchants,net banking,successful,0,0.8950832159050682
2023-07-02 01:16:46,4,male,uttar pradesh,kanpur,23,fitness,474.69,4.2,3.0,2.0,nextwave merchants,net banking,successful,0,0.8950832159050682
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,3.0,trendmart inc.,upi,successful,1,0.8936736983039575
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,3.0,trendmart inc.,wallet,successful,1,0.8931749988264648
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,3.0,trendmart inc.,debit card,successful,1,0.892393894703592
2023-08-05 08:02:04,1,female,rajasthan,jaipur,29,fitness,469.65,3.2,1.0,3.0,pack&go logistics,debit card,successful,0,0.8922483601230108
2024-10-25 00:16:28,3,male,madhya pradesh,bhopal,31,books,467.44,3.2,2.0,4.0,ezyshop solutions,wallet,successful,1,0.8921883219812222
2024-06-25 11:27:55,6,female,maharashtra,mumbai,26,fashion,499.97,4.4,1.0,1.0,swiftdeal suppliers,upi,successful,0,0.8913095698914477
2024-06-30 22:44:26,2,male,uttar pradesh,lucknow,35,electronics,488.82,3.6,5.0,1.0,shopease suppliers,debit card,successful,1,0.8906985549503467
2023-12-23 00:18:52,1,male,uttar pradesh,ghaziabad,30,books,472.93,4.2,4.0,4.0,directcart distributors,upi,successful,0,0.8903902312869973
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,2.0,trendmart inc.,upi,successful,1,0.8900933526374822
2023-12-23 00:18:52,1,male,uttar pradesh,ghaziabad,30,books,472.93,4.2,4.0,4.0,directcart distributors,wallet,successful,0,0.8898780291424517
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,2.0,trendmart inc.,wallet,successful,1,0.8895799352343403
2023-10-04 09:24:09,3,male,bihar,patna,20,fashion,470.47,3.2,0.0,0.0,digicart distributors,debit card,successful,0,0.8894308650583207
2024-12-03 06:33:43,1,male,rajasthan,jaipur,18,electronics,448.43,4.2,1.0,5.0,quickbasket co.,wallet,successful,0,0.8894132192695567
2024-06-18 01:44:35,3,male,karnataka,bengaluru,34,books,495.65,3.5,0.0,0.0,globalreach traders,upi,successful,0,0.8892490661006979
2023-12-23 00:18:52,1,male,uttar pradesh,ghaziabad,30,books,472.93,4.2,4.0,4.0,directcart distributors,debit card,successful,0,0.8890758115094333
2023-04-27 19:28:48,8,male,maharashtra,nagpur,33,fashion,485.81,4.9,2.0,2.0,trendmart inc.,debit card,successful,1,0.8887758174627314
2024-12-03 06:33:43,1,male,rajasthan,jaipur,18,electronics,448.43,4.2,1.0,5.0,quickbasket co.,debit card,successful,0,0.8886080394395688
2023-08-07 09:43:20,7,female,karnataka,bengaluru,20,electronics,495.96,3.3,1.0,1.0,zoomkart distributors,net banking,successful,0,0.8885578138451399
2024-12-12 12:58:20,8,female,andhra pradesh,visakhapatnam,22,home appliance,496.91,3.5,0.0,0.0,shopease suppliers,net banking,successful,0,0.8876168750156271
2024-06-06 20:12:53,3,female,andhra pradesh,visakhapatnam,27,fashion,483.74,4.2,0.0,0.0,zoomkart distributors,credit card,successful,0,0.8876122636933415
2023-06-08 23:29:13,4,female,delhi,delhi,28,home appliance,478.13,4.8,2.0,4.0,global ecom supplies,credit card,successful,0,0.8865577795889716
2023-07-25 22:05:59,7,female,uttar pradesh,lucknow,27,books,496.97,3.3,0.0,0.0,digicart distributors,credit card,successful,0,0.8857042072328637
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,1.0,1.0,clickmart partners,upi,successful,0,0.8853810228638664
2024-06-12 09:18:01,1,female,maharashtra,mumbai,25,fitness,458.62,4.4,5.0,2.0,trendify traders,upi,successful,0,0.884264034762439
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,1.0,1.0,clickmart partners,debit card,successful,0,0.884014358480378
2023-11-21 02:28:53,1,female,maharashtra,thane,21,electronics,458.74,4.2,1.0,1.0,clickmart partners,debit card,successful,0,0.884014358480378
2023-04-27 13:26:26,4,male,maharashtra,pune,25,fashion,468.49,4.2,0.0,0.0,cartcraze ventures,wallet,successful,0,0.883908048522958
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,4.0,5.0,globalreach traders,net banking,successful,1,0.882855121666696
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,4.0,5.0,globalreach traders,net banking,successful,1,0.882855121666696
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,credit card,successful,0,0.8825044789908227
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,credit card,successful,0,0.8825044789908227
2024-10-25 00:16:28,3,male,madhya pradesh,bhopal,31,books,467.44,3.2,5.0,1.0,ezyshop solutions,wallet,successful,1,0.8819452645437611
2024-11-23 17:24:15,5,male,maharashtra,mumbai,18,books,453.34,3.8,3.0,2.0,buynow direct,upi,successful,0,0.8809402512992018
2023-06-09 02:09:19,8,male,gujarat,surat,34,fitness,495.09,0.0,4.0,5.0,elite ecom ventures,credit card,successful,0,0.8799415950534768
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,wallet,successful,0,0.8799023348603934
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,wallet,successful,0,0.8799023348603934
2023-09-15 16:23:11,7,female,uttar pradesh,kanpur,25,fashion,480.21,3.5,0.0,0.0,globalreach traders,wallet,successful,1,0.8778486124263941
2024-12-15 18:09:17,7,male,maharashtra,nagpur,27,fitness,474.24,4.5,1.0,4.0,swiftdeal suppliers,net banking,successful,0,0.8757219450482525
2023-12-31 22:35:18,1,female,maharashtra,pune,18,books,444.8,4.6,0.0,0.0,buynow direct,debit card,successful,0,0.8756689035002617
2024-02-19 06:39:52,8,female,uttar pradesh,lucknow,29,home appliance,496.57,4.8,2.0,2.0,directcart distributors,wallet,successful,0,0.8751047083077531
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,5.0,ezyshop solutions,debit card,successful,0,0.8750632560476004
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,5.0,ezyshop solutions,debit card,successful,0,0.8750632560476004
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,net banking,successful,0,0.8748482292326406
2023-06-20 06:47:38,9,male,west bengal,kolkata,18,fitness,465.26,3.7,2.0,5.0,nextwave merchants,net banking,successful,0,0.8748482292326406
2024-11-05 12:02:10,4,female,madhya pradesh,indore,33,fitness,467.77,0.0,4.0,3.0,nextwave merchants,wallet,successful,1,0.8743559027689867
2024-09-17 17:47:47,1,female,andhra pradesh,visakhapatnam,35,fitness,466.59,4.3,1.0,5.0,ecomgenix suppliers,net banking,successful,0,0.8739936557373821
2023-01-05 19:54:10,3,female,maharashtra,mumbai,42,fashion,475.82,4.6,3.0,5.0,directcart distributors,credit card,successful,1,0.8734605851001311
2023-01-05 19:54:10,3,female,maharashtra,mumbai,42,fashion,475.82,4.6,3.0,5.0,directcart distributors,credit card,successful,1,0.8734605851001311
2023-07-12 21:35:54,2,female,bihar,patna,35,fitness,464.8,4.3,4.0,2.0,directcart distributors,wallet,successful,1,0.8734122926089439
2023-06-09 02:09:19,8,male,gujarat,surat,34,fitness,495.09,0.0,5.0,3.0,elite ecom ventures,credit card,successful,0,0.8722098921945378
2024-07-20 16:32:18,1,male,maharashtra,mumbai,28,electronics,454.31,4.6,3.0,5.0,pack&go logistics,upi,successful,0,0.870385508849865
2024-08-10 05:24:31,8,female,tamil nadu,chennai,24,fashion,497.96,0.0,0.0,0.0,globalreach traders,wallet,successful,0,0.870289270676638
2024-11-05 12:02:10,4,female,madhya pradesh,indore,33,fitness,467.77,0.0,4.0,2.0,nextwave merchants,wallet,successful,1,0.8702195305917864
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,4.0,3.0,quickbasket co.,debit card,successful,0,0.870143078302377
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,4.0,3.0,quickbasket co.,debit card,successful,0,0.870143078302377
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,1.0,2.0,globalreach traders,net banking,successful,1,0.8698078749788407
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,1.0,2.0,globalreach traders,net banking,successful,1,0.8698078749788407
2023-10-13 14:41:33,1,female,bihar,patna,37,fashion,491.58,3.9,4.0,1.0,buynow direct,debit card,successful,0,0.8681320888102559
2023-06-11 13:46:03,8,female,andhra pradesh,visakhapatnam,25,electronics,463.1,3.5,2.0,5.0,elite ecom ventures,debit card,successful,1,0.8678492812305869
2023-06-09 02:09:19,8,male,gujarat,surat,34,fitness,495.09,0.0,4.0,2.0,elite ecom ventures,credit card,successful,0,0.867666033432055
2024-10-01 13:27:15,7,female,karnataka,bengaluru,20,books,479.68,3.1,0.0,0.0,instaretail hub,wallet,successful,0,0.8668188018598862
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,3.0,ezyshop solutions,debit card,successful,0,0.866715235927943
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,3.0,ezyshop solutions,debit card,successful,0,0.866715235927943
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,4.0,1.0,globalreach traders,net banking,successful,1,0.8665990942624947
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,4.0,1.0,globalreach traders,net banking,successful,1,0.8665990942624947
2024-07-20 16:32:18,1,male,maharashtra,mumbai,28,electronics,454.31,4.6,4.0,4.0,pack&go logistics,upi,successful,0,0.8664893333638654
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,3.0,1.0,globalreach traders,net banking,successful,1,0.8662484422851321
2023-05-17 21:33:13,7,male,maharashtra,nagpur,31,fashion,462.76,4.7,3.0,1.0,globalreach traders,net banking,successful,1,0.8662484422851321
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,5.0,2.0,quickbasket co.,debit card,successful,0,0.8662407353352612
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,5.0,2.0,quickbasket co.,debit card,successful,0,0.8662407353352612
2024-02-09 09:09:19,8,male,delhi,delhi,25,electronics,463.8,0.0,4.0,2.0,elite ecom ventures,debit card,successful,1,0.865921571907036
2024-07-20 16:32:18,1,male,maharashtra,mumbai,28,electronics,454.31,4.6,2.0,4.0,pack&go logistics,upi,successful,0,0.865786762129764
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,4.0,3.0,quickbasket co.,net banking,successful,0,0.8656930255725
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,4.0,3.0,quickbasket co.,net banking,successful,0,0.8656930255725
2023-09-17 03:47:17,4,male,madhya pradesh,bhopal,22,fashion,454.1,3.5,0.0,0.0,cartcraze ventures,upi,successful,0,0.8655914694083153
2023-09-03 19:22:47,1,female,andhra pradesh,visakhapatnam,19,books,435.53,3.2,1.0,3.0,primelogix traders,wallet,successful,0,0.8655399877980859
2024-09-12 09:41:02,1,male,maharashtra,mumbai,28,home appliance,464.97,3.2,0.0,0.0,ecomedge retail,credit card,successful,0,0.8652409918190288
2024-09-12 09:41:02,1,male,maharashtra,mumbai,28,home appliance,464.97,3.2,0.0,0.0,ecomedge retail,credit card,successful,0,0.8652409918190288
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,3.0,3.0,smartkart wholesale,credit card,successful,0,0.8638193558566646
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,2.0,3.0,smartkart wholesale,credit card,successful,0,0.8634625483877166
2023-06-09 02:09:19,8,male,gujarat,surat,34,fitness,495.09,0.0,4.0,1.0,elite ecom ventures,credit card,successful,0,0.8633438437853853
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,2.0,ezyshop solutions,debit card,successful,0,0.8623669180273298
2023-11-22 08:35:40,6,female,maharashtra,nagpur,36,books,495.69,4.1,5.0,2.0,ezyshop solutions,debit card,successful,0,0.8623669180273298
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,5.0,2.0,quickbasket co.,net banking,successful,0,0.8616782117859701
2024-10-08 10:44:49,5,female,maharashtra,pune,35,electronics,499.19,4.3,5.0,2.0,quickbasket co.,net banking,successful,0,0.8616782117859701
2024-07-20 16:32:18,1,male,maharashtra,mumbai,28,electronics,454.31,4.6,2.0,3.0,pack&go logistics,upi,successful,0,0.8614129969196451
2023-09-22 22:56:46,5,male,madhya pradesh,bhopal,36,home appliance,491.79,4.9,0.0,0.0,cartcraze ventures,debit card,successful,0,0.8608436837982034
2023-09-27 02:48:31,4,female,rajasthan,jaipur,23,electronics,463.02,4.8,0.0,0.0,primelogix traders,credit card,successful,1,0.8603011141076939
2024-08-06 16:17:00,2,female,maharashtra,pune,21,books,446.91,4.2,0.0,0.0,buynow direct,upi,successful,0,0.8600892589641109
2023-07-05 18:52:07,5,female,maharashtra,thane,43,home appliance,493.3,3.1,4.0,5.0,shopease suppliers,upi,successful,0,0.8600750892083943
2024-06-27 12:01:15,6,male,uttar pradesh,kanpur,33,electronics,494.35,3.4,3.0,4.0,metroshop suppliers,wallet,successful,0,0.8600468549374441
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,3.0,3.0,smartkart wholesale,0,successful,0,0.8598198441174714
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,4.0,2.0,smartkart wholesale,credit card,successful,0,0.8597576063135306
2024-10-06 17:38:08,5,male,tamil nadu,chennai,25,fashion,472.33,3.6,4.0,4.0,quickbasket co.,net banking,successful,1,0.8596442005236267
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,2.0,3.0,smartkart wholesale,0,successful,0,0.8594542624951496
2024-11-17 23:34:29,3,male,tamil nadu,chennai,26,fitness,462.65,4.7,1.0,5.0,primelogix traders,upi,successful,0,0.8589895996393199
2024-11-08 16:55:22,7,male,maharashtra,nagpur,22,home appliance,432.91,4.2,3.0,5.0,elite ecom ventures,debit card,successful,1,0.8587369960657458
2024-11-03 22:30:58,4,female,gujarat,ahmedabad,37,home appliance,495.57,0.0,0.0,0.0,quickpick wholesalers,upi,successful,0,0.8581038221677515
2023-10-26 19:25:39,5,male,telangana,hyderabad,40,books,495.66,3.3,5.0,5.0,elite ecom ventures,debit card,successful,0,0.857708277780231
2023-10-26 19:25:39,5,male,telangana,hyderabad,40,books,495.66,3.3,4.0,5.0,elite ecom ventures,debit card,successful,0,0.8573381030156328
2024-12-04 21:44:30,9,female,west bengal,kolkata,18,fashion,468.37,3.5,2.0,3.0,omnisupply network,wallet,successful,0,0.8571059390088693
2023-09-22 22:56:46,5,male,madhya pradesh,bhopal,36,home appliance,491.79,4.9,0.0,0.0,cartcraze ventures,net banking,successful,0,0.8561276427326981
2024-12-02 21:32:24,1,female,uttar pradesh,lucknow,40,fitness,477.84,3.2,0.0,0.0,directcart distributors,upi,successful,0,0.8558126888748416
2023-01-05 19:54:10,3,female,maharashtra,mumbai,42,fashion,475.82,4.6,2.0,1.0,directcart distributors,credit card,successful,1,0.8557397351174798
2023-01-05 19:54:10,3,female,maharashtra,mumbai,42,fashion,475.82,4.6,2.0,1.0,directcart distributors,credit card,successful,1,0.8557397351174798
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,4.0,2.0,smartkart wholesale,0,successful,0,0.8556587373670643
2023-06-11 13:46:03,8,female,andhra pradesh,visakhapatnam,25,electronics,463.1,3.5,4.0,2.0,elite ecom ventures,debit card,successful,1,0.8552933014964386
2024-09-01 01:39:42,2,male,uttar pradesh,lucknow,40,fashion,498.0,4.4,0.0,0.0,ezyshop solutions,wallet,successful,0,0.8536676041938197
2023-11-10 15:44:42,5,male,maharashtra,thane,30,home appliance,461.98,4.2,4.0,4.0,shopease suppliers,net banking,successful,0,0.8536197119687745
2024-11-08 16:55:22,7,male,maharashtra,nagpur,22,home appliance,432.91,4.2,1.0,4.0,elite ecom ventures,debit card,successful,1,0.8534157650702963
2024-05-20 01:19:16,3,male,andhra pradesh,visakhapatnam,36,home appliance,479.57,4.9,2.0,5.0,omnisupply network,net banking,successful,0,0.852893348651491
2024-09-01 01:39:42,2,male,uttar pradesh,lucknow,40,fashion,498.0,4.4,0.0,0.0,ezyshop solutions,debit card,successful,0,0.8526452807756439
2024-11-17 23:34:29,3,male,tamil nadu,chennai,26,fitness,462.65,4.7,1.0,5.0,primelogix traders,net banking,successful,0,0.8525450427722526
2023-10-26 19:25:39,5,male,telangana,hyderabad,40,books,495.66,3.3,3.0,4.0,elite ecom ventures,debit card,successful,0,0.8523549585574428
2023-04-01 18:39:32,1,male,karnataka,bengaluru,32,fashion,466.48,4.2,5.0,3.0,smartshop network,upi,successful,0,0.851899863435293
2024-04-16 13:10:55,3,female,madhya pradesh,indore,22,electronics,453.83,4.2,5.0,5.0,instaretail hub,upi,successful,0,0.8515575476376696
2023-04-26 02:13:36,5,male,maharashtra,nagpur,18,electronics,436.83,5.0,3.0,5.0,ezyshop solutions,wallet,successful,0,0.8514550436341779
2024-09-10 12:31:13,3,female,tamil nadu,chennai,22,fitness,455.5,3.8,0.0,0.0,cartcraze ventures,credit card,successful,0,0.8513352081094047
2024-06-09 08:58:23,3,female,maharashtra,nagpur,28,home appliance,445.13,3.2,4.0,4.0,pack&go logistics,debit card,successful,0,0.8505960719823723
2024-08-06 05:25:31,4,male,rajasthan,jaipur,27,fashion,481.2,3.2,4.0,0.0,smartkart wholesale,credit card,successful,0,0.8505615434490599
2024-01-27 13:01:23,4,female,andhra pradesh,visakhapatnam,31,fashion,480.86,4.4,0.0,0.0,buynow direct,upi,successful,0,0.8502687543470133
2023-06-11 13:46:03,8,female,andhra pradesh,visakhapatnam,25,electronics,463.1,3.5,3.0,1.0,elite ecom ventures,debit card,successful,1,0.8502512081281326
2024-04-16 13:10:55,3,female,madhya pradesh,indore,22,electronics,453.83,4.2,5.0,5.0,instaretail hub,debit card,successful,0,0.8498559789556329
2024-09-10 12:31:13,3,female,tamil nadu,chennai,22,fitness,455.5,3.8,0.0,0.0,cartcraze ventures,upi,successful,0,0.8488348087264408
2023-09-03 03:02:30,5,female,maharashtra,thane,18,fashion,452.06,4.8,0.0,0.0,smartkart wholesale,upi,successful,0,0.8487379705068164
2023-10-26 19:25:39,5,male,telangana,hyderabad,40,books,495.66,3.3,5.0,3.0,elite ecom ventures,debit card,successful,0,0.8484015298472268
2024-08-15 18:56:51,8,female,karnataka,bengaluru,28,home appliance,497.9,3.9,0.0,0.0,clickmart partners,net banking,successful,0,0.8481960277166979
2023-04-21 05:55:41,3,female,bihar,patna,27,home appliance,435.53,0.0,4.0,4.0,urbanmarket co.,wallet,successful,1,0.8481403057776383
2023-04-11 15:36:00,5,male,rajasthan,jaipur,39,home appliance,493.63,3.3,4.0,2.0,quickpick wholesalers,net banking,successful,0,0.8477043102039435
2023-12-30 11:34:20,2,male,maharashtra,thane,35,fitness,457.84,3.8,4.0,1.0,fastlane wholesale,wallet,successful,0,0.8475823651490869
2023-12-30 11:34:20,2,male,maharashtra,thane,35,fitness,457.84,3.8,4.0,1.0,fastlane wholesale,wallet,successful,0,0.8475823651490869
